epoch,train_loss,val_acc,val_balanced_acc,val_f1,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_specificity,val_threshold,val_tn,val_tp
27,0.6694965362548828,0.5733333333333334,0.5845832197072993,0.3927893738140417,135,505,0.6670509576797485,0.3204387794232058,0.2907303370786517,0.6052631578947368,0.63141482087487,0.5639032815198618,0.5,653,207
28,0.669841468334198,0.5713333333333334,0.5791670454201133,0.3870352716873212,139,504,0.6663183569908142,0.32239384389066156,0.2871287128712871,0.5935672514619883,0.6330813360401579,0.5647668393782384,0.5,654,203
29,0.6681222319602966,0.5753333333333334,0.5838181377450535,0.3915950334288443,137,500,0.6655356884002686,0.32368717039847283,0.2907801418439716,0.5994152046783626,0.6346190750335828,0.5682210708117443,0.5,658,205
30,0.6675716638565063,0.576,0.5801290791746205,0.3872832369942197,141,495,0.6647822856903076,0.3238033311317694,0.28879310344827586,0.5877192982456141,0.6362994778252482,0.572538860103627,0.5,663,201
31,0.667794406414032,0.5826666666666667,0.5844468684665031,0.39105058365758755,141,485,0.6640535593032837,0.32545716666159646,0.29300291545189505,0.5877192982456141,0.6378359543071843,0.581174438687392,0.5,673,201
32,0.6661621332168579,0.586,0.5876359724873497,0.39414634146341465,140,481,0.6633716821670532,0.3266021334181325,0.2957540263543192,0.5906432748538012,0.6392802674504338,0.5846286701208981,0.5,677,202
33,0.6682802438735962,0.586,0.5876359724873497,0.39414634146341465,140,481,0.6627392172813416,0.32803664548619366,0.2957540263543192,0.5906432748538012,0.6407599309153714,0.5846286701208981,0.5,677,202
34,0.665045440196991,0.584,0.5863406356997849,0.39299610894941633,140,484,0.6621477007865906,0.32988334218165616,0.2944606413994169,0.5906432748538012,0.6419239665080951,0.5820379965457686,0.5,674,202
35,0.6672247052192688,0.5826666666666667,0.5885677059661243,0.39575289575289574,137,489,0.6616098284721375,0.33111988352511523,0.2953890489913545,0.5994152046783626,0.6431688028361058,0.5777202072538861,0.5,669,205
36,0.6667914390563965,0.5793333333333334,0.5915598581947096,0.39961941008563273,132,499,0.6611390113830566,0.3315215613921219,0.29619181946403383,0.6140350877192983,0.6442015372339889,0.5690846286701209,0.5,659,210
37,0.6655513048171997,0.576,0.5904311729236735,0.39886578449905485,131,505,0.660734236240387,0.3324382316338471,0.2946927374301676,0.6169590643274854,0.6451458958276521,0.5639032815198618,0.5,653,211
38,0.6644379496574402,0.5746666666666667,0.5905978244402024,0.39924670433145015,130,508,0.6603649854660034,0.3334253855957777,0.29444444444444445,0.6198830409356725,0.6459842034562514,0.5613126079447323,0.5,650,212
39,0.6633375883102417,0.5753333333333334,0.5930900221192013,0.40187793427230045,128,509,0.6600105166435242,0.33398051959752356,0.2959889349930844,0.6257309941520468,0.6465321334424143,0.5604490500863558,0.5,649,214
40,0.6629286408424377,0.5786666666666667,0.5962791261400479,0.4048964218455744,127,505,0.659648060798645,0.3350550400937716,0.2986111111111111,0.6286549707602339,0.6471406639800422,0.5639032815198618,0.5,653,215
41,0.6642972826957703,0.58,0.5971426839984244,0.40566037735849053,127,503,0.6593106985092163,0.33526420414275315,0.2994428969359331,0.6286549707602339,0.6477782322819138,0.5656303972366149,0.5,655,215
42,0.6644166111946106,0.58,0.5971426839984244,0.40566037735849053,127,503,0.6590073108673096,0.3358772051286963,0.2994428969359331,0.6286549707602339,0.6483349998484986,0.5656303972366149,0.5,655,215
43,0.6633284687995911,0.5833333333333334,0.5993015786443656,0.4075829383886256,127,498,0.6587327718734741,0.33640361452195044,0.3015427769985975,0.6286549707602339,0.6486582027896453,0.5699481865284974,0.5,660,215
44,0.6634196043014526,0.5846666666666667,0.6001651365027422,0.4083570750237417,127,496,0.6584809422492981,0.3369730110716882,0.30239099859353025,0.6286549707602339,0.6490495813511904,0.5716753022452504,0.5,662,215
45,0.6614363193511963,0.5873333333333334,0.6029224615944004,0.41103710751665085,126,493,0.6582432389259338,0.33772726500256806,0.304654442877292,0.631578947368421,0.6493197588098051,0.57426597582038,0.5,665,216
46,0.6632561087608337,0.5866666666666667,0.6035208920401176,0.4117647058823529,125,495,0.6580454111099243,0.3375295703862138,0.3047752808988764,0.6345029239766082,0.6494636851195346,0.572538860103627,0.5,663,217
47,0.6631747484207153,0.586,0.6041193224858346,0.4124881740775781,124,497,0.6578609943389893,0.33769595584163203,0.3048951048951049,0.6374269005847953,0.6496959872334839,0.5708117443868739,0.5,661,218
48,0.6617828011512756,0.5853333333333334,0.6036875435566464,0.41209829867674863,124,498,0.6576778292655945,0.3382314364715146,0.30446927374301674,0.6374269005847953,0.6501126160248057,0.5699481865284974,0.5,660,218
49,0.6631081104278564,0.586,0.6041193224858346,0.4124881740775781,124,497,0.6574603915214539,0.3377337772624292,0.3048951048951049,0.6374269005847953,0.6503676433455544,0.5708117443868739,0.5,661,218
50,0.6624894738197327,0.5833333333333334,0.5982713692694603,0.40645773979107314,128,497,0.6572481989860535,0.3379262749096592,0.3009845288326301,0.6257309941520468,0.6504736943106182,0.5708117443868739,0.5,661,214
51,0.6628715395927429,0.588,0.6023240311486835,0.41030534351145037,127,491,0.6570184230804443,0.33789188750453203,0.3045325779036827,0.6286549707602339,0.650786797159854,0.575993091537133,0.5,667,215
52,0.6617076396942139,0.5873333333333334,0.6018922522194952,0.4099142040038132,127,492,0.6567808985710144,0.337668686946182,0.3041018387553041,0.6286549707602339,0.6510620246644245,0.5751295336787565,0.5,666,215
53,0.6619866490364075,0.584,0.5987031481986487,0.4068441064638783,128,496,0.6565463542938232,0.3378675280616069,0.30140845070422534,0.6257309941520468,0.6514483531800139,0.5716753022452504,0.5,662,214
54,0.6615196466445923,0.5846666666666667,0.6001651365027422,0.4083570750237417,127,496,0.6563371419906616,0.3381102460544996,0.30239099859353025,0.6286549707602339,0.6519255825228011,0.5716753022452504,0.5,662,215
55,0.662365734577179,0.584,0.6017937763233645,0.41020793950850665,125,499,0.6561589241027832,0.33830355899154474,0.30307262569832405,0.6345029239766082,0.6523043359694574,0.5690846286701209,0.5,659,217
56,0.66094571352005,0.5826666666666667,0.6009302184649881,0.40943396226415096,125,501,0.6560277938842773,0.3381525129080423,0.3022284122562674,0.6345029239766082,0.6525012877617187,0.5673575129533679,0.5,657,217
57,0.6615413427352905,0.5826666666666667,0.6009302184649881,0.40943396226415096,125,501,0.6559228301048279,0.33798524389773965,0.3022284122562674,0.6345029239766082,0.6525770384510499,0.5673575129533679,0.5,657,217
58,0.6594770550727844,0.582,0.6004984395357997,0.40904806786050896,125,502,0.6558114290237427,0.3377685384150395,0.30180806675938804,0.6345029239766082,0.6527361148986456,0.5664939550949913,0.5,656,217
59,0.6616592407226562,0.5833333333333334,0.6023922067690817,0.410933081998115,124,501,0.6557244062423706,0.33797288839717865,0.3031988873435327,0.6374269005847953,0.6528724661394418,0.5673575129533679,0.5,657,218
60,0.6609877347946167,0.5853333333333334,0.605747962306457,0.41431261770244826,122,500,0.6556509137153625,0.3384093818899334,0.3055555555555556,0.6432748538011696,0.65306184286277,0.5682210708117443,0.5,658,220
61,0.6605034470558167,0.586,0.6061797412356452,0.41470311027332707,122,499,0.6555984616279602,0.33855280221631134,0.30598052851182195,0.6432748538011696,0.6531502186669899,0.5690846286701209,0.5,659,220
62,0.6608191132545471,0.5833333333333334,0.6023922067690817,0.410933081998115,124,501,0.6555700898170471,0.33883179912503236,0.3031988873435327,0.6374269005847953,0.6533320203213849,0.5673575129533679,0.5,657,218
63,0.6595574617385864,0.5853333333333334,0.6047177529315517,0.4132075471698113,123,499,0.6555674076080322,0.33884843219355754,0.3050139275766017,0.6403508771929824,0.6533294952984072,0.5690846286701209,0.5,659,219
64,0.659281313419342,0.5853333333333334,0.6047177529315517,0.4132075471698113,123,499,0.6555613875389099,0.338959267116004,0.3050139275766017,0.6403508771929824,0.6533370703673403,0.5690846286701209,0.5,659,219
65,0.6594128012657166,0.586,0.6051495318607399,0.41359773371104813,123,498,0.6555588245391846,0.338929201367719,0.3054393305439331,0.6403508771929824,0.6532108192184549,0.5699481865284974,0.5,660,219
66,0.6613501906394958,0.586,0.6051495318607399,0.41359773371104813,123,498,0.655559241771698,0.3389459118786048,0.3054393305439331,0.6403508771929824,0.6530416426789483,0.5699481865284974,0.5,660,219
67,0.6604993939399719,0.586,0.6041193224858346,0.4124881740775781,124,497,0.655558705329895,0.33928623032825167,0.3048951048951049,0.6374269005847953,0.6530290175640598,0.5708117443868739,0.5,661,218
68,0.6594441533088684,0.588,0.604384449898494,0.4125475285171102,125,493,0.6555623412132263,0.3395191594108902,0.3056338028169014,0.6345029239766082,0.6528926663232635,0.57426597582038,0.5,665,217
69,0.6609352231025696,0.5873333333333334,0.6039526709693058,0.41215574548907885,125,494,0.6555764675140381,0.33940987119409516,0.30520393811533053,0.6345029239766082,0.6527992404730882,0.5734024179620034,0.5,664,217
70,0.6591552495956421,0.5866666666666667,0.6024906826652122,0.4106463878326995,126,494,0.6555876135826111,0.33928756830453344,0.30422535211267604,0.631578947368421,0.6528118655879768,0.5734024179620034,0.5,664,216
71,0.6606690287590027,0.5853333333333334,0.6016271248068357,0.4098671726755218,126,496,0.6556161642074585,0.3391941001314963,0.30337078651685395,0.631578947368421,0.6528068155420215,0.5716753022452504,0.5,662,216
72,0.658126175403595,0.5866666666666667,0.6035208920401176,0.4117647058823529,125,495,0.6556702852249146,0.3387609270592012,0.3047752808988764,0.6345029239766082,0.652566938359139,0.572538860103627,0.5,663,217
73,0.6593500971794128,0.5853333333333334,0.6047177529315517,0.4132075471698113,123,499,0.6557439565658569,0.3384385548845007,0.3050139275766017,0.6403508771929824,0.6522689856477694,0.5690846286701209,0.5,659,219
74,0.6596409678459167,0.5866666666666667,0.6066115201648334,0.41509433962264153,122,498,0.6557958126068115,0.3384433333700371,0.3064066852367688,0.6432748538011696,0.6522412103950146,0.5699481865284974,0.5,660,220
75,0.6588905453681946,0.5873333333333334,0.6070432990940218,0.41548630783758267,122,497,0.6558230519294739,0.33843932123636983,0.3068340306834031,0.6432748538011696,0.6521124342231515,0.5708117443868739,0.5,661,220
76,0.6582567691802979,0.5866666666666667,0.6066115201648334,0.41509433962264153,122,498,0.6558257341384888,0.33831227608981285,0.3064066852367688,0.6432748538011696,0.6520619337635972,0.5699481865284974,0.5,660,220
77,0.658394992351532,0.5866666666666667,0.6076417295397388,0.416195856873823,121,499,0.6557908058166504,0.3379468521892622,0.30694444444444446,0.6461988304093568,0.6520695088325305,0.5690846286701209,0.5,659,221
78,0.6581156253814697,0.5853333333333334,0.6067781716813623,0.4154135338345865,121,501,0.6557406783103943,0.33799827649086145,0.3060941828254848,0.6461988304093568,0.6522197476997041,0.5673575129533679,0.5,657,221
79,0.6582841277122498,0.5853333333333334,0.605747962306457,0.41431261770244826,122,500,0.6556684970855713,0.3381497610682034,0.3055555555555556,0.6432748538011696,0.6524735125089638,0.5682210708117443,0.5,658,220
80,0.658038318157196,0.5873333333333334,0.608073508468927,0.41658812441093307,121,498,0.6555689573287964,0.33836125030672215,0.30737134909596664,0.6461988304093568,0.6526212263531598,0.5699481865284974,0.5,660,221
81,0.6596186757087708,0.586,0.6072099506105506,0.4158043273753528,121,500,0.6554787158966064,0.33852461524476707,0.3065187239944521,0.6461988304093568,0.6527361148986455,0.5682210708117443,0.5,658,221
82,0.657841682434082,0.5853333333333334,0.6067781716813623,0.4154135338345865,121,501,0.655414879322052,0.3383989161466873,0.3060941828254848,0.6461988304093568,0.6529128665070851,0.5673575129533679,0.5,657,221
83,0.658129096031189,0.584,0.6048844044480804,0.41353383458646614,122,502,0.65538090467453,0.3383908007693034,0.3047091412742382,0.6432748538011696,0.6529482168287732,0.5664939550949913,0.5,656,220
84,0.6582072973251343,0.584,0.6048844044480804,0.41353383458646614,122,502,0.6553344130516052,0.3385927002534732,0.3047091412742382,0.6432748538011696,0.6529759920815279,0.5664939550949913,0.5,656,220
85,0.6587701439857483,0.5853333333333334,0.605747962306457,0.41431261770244826,122,500,0.6552830934524536,0.3387204236543605,0.3055555555555556,0.6432748538011696,0.652922966598996,0.5682210708117443,0.5,658,220
86,0.6573716402053833,0.5853333333333334,0.6067781716813623,0.4154135338345865,121,501,0.655230700969696,0.33886315461959315,0.3060941828254848,0.6461988304093568,0.6529557918977063,0.5673575129533679,0.5,657,221
87,0.6575518250465393,0.584,0.6059146138229858,0.4146341463414635,121,503,0.6551902890205383,0.33904615388059045,0.3052486187845304,0.6461988304093568,0.653079518023614,0.5656303972366149,0.5,655,221
88,0.6571787595748901,0.5826666666666667,0.6050510559646093,0.4138576779026218,121,505,0.6551607847213745,0.3391330478355241,0.3044077134986226,0.6461988304093568,0.653097193184458,0.5639032815198618,0.5,653,221
89,0.6581969261169434,0.5833333333333334,0.6065130442687028,0.4153414405986904,120,505,0.6551584601402283,0.33912607813493645,0.30536451169188444,0.6491228070175439,0.6530163924491713,0.5639032815198618,0.5,653,222
90,0.6595923900604248,0.5833333333333334,0.6075432536436082,0.4164332399626517,119,506,0.6551594138145447,0.33931359045736476,0.3058984910836763,0.652046783625731,0.6529987172883274,0.5630397236614854,0.5,652,223
91,0.6574379801750183,0.5826666666666667,0.6060812653395147,0.4149532710280374,120,506,0.6551535725593567,0.3392377692855195,0.30494505494505497,0.6491228070175439,0.6529305416679292,0.5630397236614854,0.5,652,222
92,0.6573383212089539,0.5833333333333334,0.6065130442687028,0.4153414405986904,120,505,0.655143678188324,0.3392924589473101,0.30536451169188444,0.6491228070175439,0.6528951913462413,0.5639032815198618,0.5,653,222
93,0.6576164364814758,0.584,0.6059146138229858,0.4146341463414635,121,503,0.6551626324653625,0.3396526876782848,0.3052486187845304,0.6461988304093568,0.6528825662313527,0.5656303972366149,0.5,655,221
94,0.6564409732818604,0.5853333333333334,0.6067781716813623,0.4154135338345865,121,501,0.6551748514175415,0.3398507105148649,0.3060941828254848,0.6461988304093568,0.6529052914381521,0.5673575129533679,0.5,657,221
95,0.6566169261932373,0.5853333333333334,0.6078083810562676,0.41651031894934337,120,502,0.6551885604858398,0.3402869951478218,0.30662983425414364,0.6491228070175439,0.6528270157258431,0.5664939550949913,0.5,656,222
96,0.6566545963287354,0.586,0.6072099506105506,0.4158043273753528,121,500,0.6551728248596191,0.34063605500431887,0.3065187239944521,0.6461988304093568,0.65281944065691,0.5682210708117443,0.5,658,221
97,0.6563790440559387,0.5866666666666667,0.6086719389146441,0.41729323308270677,120,500,0.655177891254425,0.3404432447336424,0.3074792243767313,0.6491228070175439,0.6527399024331121,0.5682210708117443,0.5,658,222
98,0.6571910977363586,0.588,0.6115959155228312,0.42026266416510316,118,500,0.6551783084869385,0.34097317213162015,0.30939226519337015,0.6549707602339181,0.6527108646688685,0.5682210708117443,0.5,658,224
99,0.656277596950531,0.5846666666666667,0.60943702087689,0.4183006535947712,118,505,0.6551765203475952,0.34106155320637876,0.30727023319615915,0.6549707602339181,0.6527007645769577,0.5639032815198618,0.5,653,224
100,0.6564669013023376,0.5826666666666667,0.6091718934642305,0.41821561338289964,117,509,0.6551710963249207,0.3412439802520073,0.3065395095367847,0.6578947368421053,0.6529987172883274,0.5604490500863558,0.5,649,225
101,0.6572880148887634,0.5813333333333334,0.6083083356058541,0.41743970315398893,117,511,0.655184805393219,0.34169173813207715,0.30570652173913043,0.6578947368421053,0.6530163924491712,0.5587219343696027,0.5,647,225
102,0.6565219759941101,0.582,0.6087401145350423,0.4178272980501393,117,510,0.655194103717804,0.3413279423443343,0.30612244897959184,0.6578947368421053,0.6529684170125949,0.5595854922279793,0.5,648,225
103,0.6559590697288513,0.5846666666666667,0.60943702087689,0.4183006535947712,118,505,0.6551685333251953,0.3414106962049767,0.30727023319615915,0.6549707602339181,0.652723489783757,0.5639032815198618,0.5,653,224
104,0.6555802226066589,0.586,0.6092703693603612,0.4179943767572634,119,502,0.6551304459571838,0.3417009372504649,0.30758620689655175,0.652046783625731,0.6527436899675787,0.5664939550949913,0.5,656,223
105,0.6560831665992737,0.5866666666666667,0.6097021482895495,0.4183864915572233,119,501,0.6550842523574829,0.3414436950683283,0.3080110497237569,0.652046783625731,0.6529078164611298,0.5673575129533679,0.5,657,223
106,0.655569314956665,0.586,0.6103005787352664,0.4190832553788587,118,503,0.6550235152244568,0.34152242919416675,0.3081155433287483,0.6549707602339181,0.6529254916219738,0.5656303972366149,0.5,655,224
107,0.655773401260376,0.5853333333333334,0.6108990091809836,0.4197761194029851,117,505,0.6549749374389648,0.34164248094382643,0.3082191780821918,0.6578947368421053,0.6530769930006363,0.5639032815198618,0.5,653,225
108,0.6560636162757874,0.586,0.6113307881101718,0.42016806722689076,117,504,0.6548975706100464,0.3418576285978451,0.30864197530864196,0.6578947368421053,0.6531779939197446,0.5647668393782384,0.5,654,225
109,0.6570316553115845,0.588,0.6126261248977366,0.4213483146067416,117,501,0.6548215746879578,0.3424285674139784,0.30991735537190085,0.6578947368421053,0.6532562696320536,0.5673575129533679,0.5,657,225
110,0.6534332036972046,0.588,0.6115959155228312,0.42026266416510316,118,500,0.6547279953956604,0.3427162270958414,0.30939226519337015,0.6549707602339181,0.6533446454362735,0.5682210708117443,0.5,658,224
111,0.6560370922088623,0.588,0.6115959155228312,0.42026266416510316,118,500,0.6546247005462646,0.3428955486364103,0.30939226519337015,0.6549707602339181,0.6536249229867992,0.5682210708117443,0.5,658,224
112,0.654898464679718,0.5873333333333334,0.611164136593643,0.41986879100281166,118,501,0.6545211672782898,0.3434775092958509,0.30896551724137933,0.6549707602339181,0.6539506509509236,0.5673575129533679,0.5,657,224
113,0.6548896431922913,0.586,0.6123609974850771,0.42124883504193855,116,505,0.6544198393821716,0.34422473010702065,0.3091655266757866,0.6608187134502924,0.6541678029270066,0.5639032815198618,0.5,653,226
114,0.6553731560707092,0.5853333333333334,0.6108990091809836,0.4197761194029851,117,505,0.6543193459510803,0.34529322600528695,0.3082191780821918,0.6578947368421053,0.6545440313506854,0.5639032815198618,0.5,653,225
115,0.6544245481491089,0.5886666666666667,0.6130579038269248,0.4217432052483599,117,500,0.6542087197303772,0.34544953759120844,0.3103448275862069,0.6578947368421053,0.6547510832348573,0.5682210708117443,0.5,658,225
116,0.6540455222129822,0.5926666666666667,0.6125579492773384,0.4208530805687204,120,491,0.6541467905044556,0.3453638215107885,0.31136044880785413,0.6491228070175439,0.6548217838782332,0.575993091537133,0.5,667,222
117,0.6555230021476746,0.5926666666666667,0.6115277399024331,0.4197530864197531,121,490,0.6540815234184265,0.34534877545563264,0.3108298171589311,0.6461988304093568,0.6549354099122301,0.5768566493955095,0.5,668,221
118,0.6556594371795654,0.5866666666666667,0.6086719389146441,0.41729323308270677,120,500,0.6540371775627136,0.34476175954701416,0.3074792243767313,0.6491228070175439,0.6548924845216091,0.5682210708117443,0.5,658,222
119,0.6536500453948975,0.5873333333333334,0.611164136593643,0.41986879100281166,118,501,0.6539731025695801,0.34455434914932725,0.30896551724137933,0.6549707602339181,0.6551146865436474,0.5673575129533679,0.5,657,224
120,0.6538031697273254,0.5866666666666667,0.61176256703936,0.42056074766355145,117,503,0.6538997888565063,0.34471499660220656,0.3090659340659341,0.6578947368421053,0.6552535628074216,0.5656303972366149,0.5,655,225
121,0.6543864011764526,0.584,0.6069448231978911,0.41573033707865165,120,504,0.6538125276565552,0.3455941293215489,0.30578512396694213,0.6491228070175439,0.6554782898524377,0.5647668393782384,0.5,654,222
122,0.652912437915802,0.586,0.6082401599854559,0.4169014084507042,120,501,0.6536848545074463,0.3463442862310064,0.3070539419087137,0.6491228070175439,0.655632316254078,0.5673575129533679,0.5,657,222
123,0.6554713249206543,0.5846666666666667,0.6073766021270794,0.416119962511715,120,503,0.653595507144928,0.34643930688929886,0.3062068965517241,0.6491228070175439,0.6557206920582977,0.5656303972366149,0.5,655,222
124,0.6538556814193726,0.5846666666666667,0.6073766021270794,0.416119962511715,120,503,0.6534553170204163,0.3469496247758681,0.3062068965517241,0.6491228070175439,0.6560009696088234,0.5656303972366149,0.5,655,222
125,0.6542943120002747,0.5866666666666667,0.6086719389146441,0.41729323308270677,120,500,0.6533127427101135,0.3474719731652332,0.3074792243767313,0.6491228070175439,0.6563519478027251,0.5682210708117443,0.5,658,222
126,0.6541813015937805,0.5873333333333334,0.6070432990940218,0.41548630783758267,122,497,0.6532029509544373,0.34827714970438683,0.3068340306834031,0.6432748538011696,0.6566701006979163,0.5708117443868739,0.5,661,220
127,0.6540149450302124,0.59,0.6087704148107748,0.41706161137440756,122,493,0.6530759930610657,0.3492962935548404,0.3085553997194951,0.6432748538011696,0.656993303639063,0.57426597582038,0.5,665,220
128,0.6540175676345825,0.5933333333333334,0.6119595188316214,0.42015209125475284,121,489,0.6530044674873352,0.34933660697430136,0.3112676056338028,0.6461988304093568,0.6570867294892384,0.5777202072538861,0.5,669,221
129,0.6526423096656799,0.5933333333333334,0.6119595188316214,0.42015209125475284,121,489,0.652994692325592,0.3491877782673401,0.3112676056338028,0.6461988304093568,0.6569756284782191,0.5777202072538861,0.5,669,221
130,0.6540188789367676,0.5946666666666667,0.6138532860649032,0.4220532319391635,120,488,0.653043806552887,0.34915568025840665,0.3126760563380282,0.6491228070175439,0.6567786766859579,0.5785837651122625,0.5,670,222
131,0.6549718379974365,0.594,0.6144517165106202,0.4227488151658768,119,490,0.6531339883804321,0.3492107736799873,0.3127629733520337,0.652046783625731,0.656526174388187,0.5768566493955095,0.5,668,223
132,0.6540597081184387,0.5913333333333334,0.6116943914189619,0.4200567644276254,120,493,0.6532198190689087,0.3491614748935312,0.3104895104895105,0.6491228070175439,0.6562913472512599,0.57426597582038,0.5,665,222
133,0.6533467769622803,0.5953333333333334,0.6142850649940914,0.4224548049476689,120,487,0.6533293724060059,0.3490995797653891,0.3131170662905501,0.6491228070175439,0.656013594723712,0.5794473229706391,0.5,671,222
134,0.6525571942329407,0.5946666666666667,0.6107626579401872,0.4187380497131931,123,485,0.6533746123313904,0.34900885723613123,0.31107954545454547,0.6403508771929824,0.6557585674029633,0.581174438687392,0.5,673,219
135,0.6530243754386902,0.5946666666666667,0.6117928673150925,0.4198473282442748,122,486,0.6534227728843689,0.34942032435348347,0.311614730878187,0.6432748538011696,0.6557307921502086,0.5803108808290155,0.5,672,220
