epoch,train_loss,val_acc,val_balanced_acc,val_f1,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_specificity,val_threshold,val_tn,val_tp
26,0.6610895991325378,0.5846666666666667,0.60943702087689,0.4183006535947712,118,505,0.6549240946769714,0.33890866412968434,0.30727023319615915,0.6549707602339181,0.6585588178852427,0.5639032815198618,0.5,653,224
27,0.6605414748191833,0.5886666666666667,0.6130579038269248,0.4217432052483599,117,500,0.6546229124069214,0.3396735170454633,0.3103448275862069,0.6578947368421053,0.6595082265248614,0.5682210708117443,0.5,658,225
28,0.6620833277702332,0.5913333333333334,0.6106641820440566,0.41895734597156403,121,492,0.6543290019035339,0.3403314337869911,0.30995792426367463,0.6461988304093568,0.6601091819935562,0.5751295336787565,0.5,666,221
29,0.661368191242218,0.5933333333333334,0.6088688907069054,0.41682600382409174,124,486,0.6540256142616272,0.34049883950240206,0.3096590909090909,0.6374269005847953,0.66082123847327,0.5803108808290155,0.5,672,218
30,0.660654604434967,0.594,0.6072402508862831,0.414985590778098,126,483,0.6536814570426941,0.34140457874078445,0.3090128755364807,0.631578947368421,0.6614247189649426,0.582901554404145,0.5,675,216
31,0.6600368618965149,0.5966666666666667,0.6110277853528467,0.41882804995196926,124,481,0.6532576084136963,0.3427008271987143,0.31187410586552217,0.6374269005847953,0.6619903241119494,0.5846286701208981,0.5,677,218
32,0.6609354019165039,0.5926666666666667,0.6104975305275278,0.41864890580399616,122,489,0.6527508497238159,0.34355202520849626,0.31029619181946405,0.6432748538011696,0.6624650284317588,0.5777202072538861,0.5,669,220
33,0.6604474782943726,0.5893333333333334,0.6093688452564918,0.4177693761814745,121,495,0.6521824598312378,0.3445667964771862,0.308659217877095,0.6461988304093568,0.662947307820501,0.572538860103627,0.5,663,221
34,0.65850830078125,0.5873333333333334,0.6142547647183589,0.4231127679403542,115,504,0.6516172885894775,0.34562245854376106,0.31053351573187415,0.6637426900584795,0.6633639366118231,0.5647668393782384,0.5,654,227
35,0.6592257618904114,0.5853333333333334,0.619140684180226,0.4283088235294118,109,513,0.6511458158493042,0.34678172660777923,0.31233243967828417,0.6812865497076024,0.6637654152652789,0.5569948186528497,0.5,645,233
36,0.6585699319839478,0.5826666666666667,0.6194739872132836,0.4288321167883211,107,519,0.6507682204246521,0.34802443608859507,0.3116710875331565,0.6871345029239766,0.6640696805340929,0.5518134715025906,0.5,639,235
37,0.6589701771736145,0.5786666666666667,0.6168833136381542,0.426497277676951,107,525,0.6504948139190674,0.3485070378327706,0.3092105263157895,0.6871345029239766,0.664207294286378,0.5466321243523317,0.5,633,235
38,0.6584886908531189,0.58,0.6167166621216253,0.42622950819672134,108,522,0.6503013372421265,0.34874007349675595,0.30952380952380953,0.6842105263157895,0.6639901423102951,0.5492227979274611,0.5,636,234
39,0.6580564975738525,0.58,0.6146562433718147,0.42413162705667273,110,520,0.6501641273498535,0.34930557982821714,0.30851063829787234,0.6783625730994152,0.663972467149451,0.5509499136442142,0.5,638,232
40,0.6575785279273987,0.578,0.6092400690846287,0.418732782369146,114,519,0.6501116752624512,0.3494344165739421,0.30522088353413657,0.6666666666666666,0.6638260158167439,0.5518134715025906,0.5,639,228
41,0.65746009349823,0.5793333333333334,0.6111338363179105,0.42056932966023874,113,518,0.6500511765480042,0.34985701127777646,0.30655957161981257,0.6695906432748538,0.6638108656788776,0.5526770293609672,0.5,640,229
42,0.6571344137191772,0.5773333333333334,0.6098384995303457,0.4194139194139194,113,521,0.6500301361083984,0.3500169092099987,0.30533333333333335,0.6695906432748538,0.6637250148976355,0.5500863557858376,0.5,637,229
43,0.6574068069458008,0.5726666666666667,0.6078462564009333,0.41780199818346964,112,529,0.6500058770179749,0.3505608543181766,0.30303030303030304,0.672514619883041,0.6638840913452313,0.5431778929188256,0.5,629,230
44,0.6560513377189636,0.5726666666666667,0.6088764657758385,0.4188576609247507,111,530,0.6500458121299744,0.35164191210490386,0.3035479632063075,0.6754385964912281,0.663982567241362,0.542314335060449,0.5,628,231
45,0.6552520990371704,0.5733333333333334,0.6082780353301216,0.4181818181818182,112,528,0.6500733494758606,0.3516724536089172,0.3034300791556728,0.672514619883041,0.6638739912533205,0.5440414507772021,0.5,630,230
46,0.6560977101325989,0.578,0.6113004878344392,0.4208600182982617,112,521,0.6501479744911194,0.3513508114509636,0.3062583222370173,0.672514619883041,0.6637098647597693,0.5500863557858376,0.5,637,230
47,0.6564593315124512,0.578,0.6092400690846287,0.418732782369146,114,519,0.6501803398132324,0.3513563685794293,0.30522088353413657,0.6666666666666666,0.6636745144380813,0.5518134715025906,0.5,639,228
48,0.6549309492111206,0.5813333333333334,0.6113989637305699,0.42066420664206644,114,514,0.6502135992050171,0.35138708367406746,0.30727762803234504,0.6666666666666666,0.6635028128755972,0.5561312607944733,0.5,644,228
49,0.6541313529014587,0.5826666666666667,0.6112323122140411,0.4203703703703704,115,511,0.6501883268356323,0.3507915209184293,0.3075880758807588,0.6637426900584795,0.663164459796584,0.5587219343696027,0.5,647,227
50,0.6551094055175781,0.582,0.6118307426597582,0.42105263157894735,114,513,0.6500976085662842,0.35090090823212783,0.3076923076923077,0.6666666666666666,0.6632174852791161,0.5569948186528497,0.5,645,228
51,0.6552268862724304,0.58,0.6115656152470987,0.4209558823529412,113,517,0.6500205397605896,0.3506782911005911,0.306970509383378,0.6695906432748538,0.6630306335787656,0.5535405872193437,0.5,641,229
52,0.6542671918869019,0.578,0.6113004878344392,0.4208600182982617,112,521,0.6499226093292236,0.3512144489536527,0.3062583222370173,0.672514619883041,0.6629069074528579,0.5500863557858376,0.5,637,230
53,0.6546905636787415,0.5766666666666667,0.6104369299760628,0.4200913242009133,112,523,0.6498306393623352,0.35106521232588317,0.3054448871181939,0.672514619883041,0.6627276308214405,0.5483592400690847,0.5,635,230
54,0.6544126868247986,0.5766666666666667,0.6094067206011575,0.41903019213174747,113,522,0.6497531533241272,0.3515941110378265,0.30492676431424764,0.6695906432748538,0.6626645052469977,0.5492227979274611,0.5,636,229
55,0.6535947918891907,0.5806666666666667,0.6109671848013817,0.42027649769585257,114,515,0.6496788859367371,0.35179115826112217,0.30686406460296095,0.6666666666666666,0.6626102172529771,0.5552677029360967,0.5,643,228
56,0.65290766954422,0.5833333333333334,0.6106338817683241,0.41968430826369546,116,509,0.649595320224762,0.3521558143449401,0.3074829931972789,0.6608187134502924,0.6627629811431284,0.5604490500863558,0.5,649,226
57,0.6545054912567139,0.584,0.6100354513226071,0.4189944134078213,117,507,0.6494824290275574,0.35228816670699614,0.3073770491803279,0.6578947368421053,0.6629978082800554,0.5621761658031088,0.5,651,225
58,0.6534854173660278,0.584,0.6090052419477017,0.417910447761194,118,506,0.6494446992874146,0.35251277855096513,0.30684931506849317,0.6549707602339181,0.6631013342221413,0.5630397236614854,0.5,652,224
59,0.6531147956848145,0.5846666666666667,0.6084068115019847,0.4172123479887746,119,504,0.6493935585021973,0.35332468007300266,0.30674002751031637,0.652046783625731,0.6633614115888455,0.5647668393782384,0.5,654,223
60,0.6532626152038574,0.584,0.6079750325727964,0.4168224299065421,119,505,0.6493223905563354,0.35272939020686833,0.30631868131868134,0.652046783625731,0.6635305881283521,0.5639032815198618,0.5,653,223
61,0.651660144329071,0.5793333333333334,0.6059827894433839,0.4151992585727525,118,513,0.6493108868598938,0.3532709377941862,0.3039348710990502,0.6549707602339181,0.6635937137027947,0.5569948186528497,0.5,645,224
62,0.6523013710975647,0.5786666666666667,0.606581219889101,0.4158964879852126,117,515,0.649357259273529,0.35356780275641636,0.30405405405405406,0.6578947368421053,0.6635356381743074,0.5552677029360967,0.5,643,225
63,0.6522886753082275,0.58,0.6043541496227616,0.4134078212290503,120,510,0.6494770646095276,0.353673131525957,0.30327868852459017,0.6491228070175439,0.6634194871173328,0.5595854922279793,0.5,648,222
64,0.6515011191368103,0.5853333333333334,0.6078083810562676,0.41651031894934337,120,502,0.6497007608413696,0.35400572345613524,0.30662983425414364,0.6491228070175439,0.663018008463877,0.5664939550949913,0.5,656,222
65,0.6518117785453796,0.5886666666666667,0.6109974850771143,0.4195672624647225,119,498,0.6499128937721252,0.3536899716493273,0.3092926490984743,0.652046783625731,0.6626165298104213,0.5699481865284974,0.5,660,223
66,0.6508625149726868,0.586,0.6103005787352664,0.4190832553788587,118,503,0.6498779058456421,0.3536925147605391,0.3081155433287483,0.6549707602339181,0.6626165298104214,0.5656303972366149,0.5,655,224
67,0.6505448222160339,0.5846666666666667,0.60943702087689,0.4183006535947712,118,505,0.6499127149581909,0.35377477737260854,0.30727023319615915,0.6549707602339181,0.6627124806835742,0.5639032815198618,0.5,653,224
68,0.6518763899803162,0.5766666666666667,0.6042556737266309,0.41366574330563255,118,517,0.6499627232551575,0.3536490251817798,0.30229419703103916,0.6549707602339181,0.6627705562120616,0.5535405872193437,0.5,641,224
69,0.649489164352417,0.5693333333333334,0.6005363148804654,0.41058394160583944,117,529,0.6501054763793945,0.3532899687227089,0.2984084880636605,0.6578947368421053,0.6626316799482875,0.5431778929188256,0.5,629,225
70,0.6501590609550476,0.5773333333333334,0.6067478714056298,0.4162062615101289,116,518,0.6504046320915222,0.35197782701470914,0.30376344086021506,0.6608187134502924,0.6621746507893222,0.5526770293609672,0.5,640,226
71,0.6489362716674805,0.5833333333333334,0.6106338817683241,0.41968430826369546,116,509,0.6507703065872192,0.35179384299030614,0.3074829931972789,0.6608187134502924,0.6618388227332869,0.5604490500863558,0.5,649,226
72,0.6495690941810608,0.584,0.6110656606975123,0.4200743494423792,116,508,0.6509332656860352,0.35165941951841195,0.3079019073569482,0.6608187134502924,0.6615989455504045,0.5613126079447323,0.5,650,226
73,0.6499367952346802,0.578,0.6082098597097234,0.41766329346826125,115,518,0.6508776545524597,0.3517058788061118,0.3046979865771812,0.6637426900584795,0.661682271308669,0.5526770293609672,0.5,640,227
74,0.6485990285873413,0.5773333333333334,0.6088082901554404,0.418348623853211,114,520,0.6509082317352295,0.3525793887562483,0.3048128342245989,0.6666666666666666,0.6618211475724429,0.5509499136442142,0.5,638,228
75,0.649458110332489,0.5753333333333334,0.608543162742781,0.4182648401826484,113,524,0.6510521769523621,0.3519088115331034,0.3041168658698539,0.6695906432748538,0.6615383449989395,0.5474956822107081,0.5,634,229
76,0.6475035548210144,0.5733333333333334,0.603126988455595,0.41284403669724773,117,523,0.6512166857719421,0.351907212526656,0.30080213903743314,0.6578947368421053,0.6613893686432546,0.5483592400690847,0.5,635,225
77,0.6467911005020142,0.5786666666666667,0.6055510105141957,0.4148148148148148,118,514,0.6515054106712341,0.35147148581455934,0.3035230352303523,0.6549707602339181,0.6610636406791303,0.5561312607944733,0.5,644,224
78,0.6473965048789978,0.5853333333333334,0.6088385904311729,0.41760299625468167,119,503,0.651714026927948,0.35121537545366244,0.3071625344352617,0.652046783625731,0.6609979900817098,0.5656303972366149,0.5,655,223
79,0.6474612951278687,0.5786666666666667,0.6076114292640062,0.41697416974169743,116,516,0.6515963077545166,0.3513481494395144,0.3045822102425876,0.6608187134502924,0.661212617034815,0.5544041450777202,0.5,642,226
80,0.6476759910583496,0.572,0.6053540587219344,0.41530054644808745,114,528,0.6517354249954224,0.3512317865114446,0.30158730158730157,0.6666666666666666,0.6610030401276652,0.5440414507772021,0.5,630,228
81,0.6455281972885132,0.574,0.6066493955094991,0.4164383561643835,114,525,0.6522195935249329,0.3502378393968548,0.30278884462151395,0.6666666666666666,0.6604790978597905,0.5466321243523317,0.5,633,228
82,0.6464803814888,0.578,0.6082098597097234,0.41766329346826125,115,518,0.6526631712913513,0.35011704422413437,0.3046979865771812,0.6637426900584795,0.6600258562352916,0.5526770293609672,0.5,640,227
83,0.6472052931785583,0.5773333333333334,0.6077780807805351,0.41727941176470584,115,519,0.652723491191864,0.35024582271784654,0.3042895442359249,0.6637426900584795,0.6598794049025847,0.5518134715025906,0.5,639,227
84,0.6449390649795532,0.574,0.6045889767596886,0.4142988084326306,116,523,0.6531445384025574,0.34930888156036016,0.30173564753004006,0.6608187134502924,0.6592052237675363,0.5483592400690847,0.5,635,226
85,0.6450482606887817,0.5806666666666667,0.6068463473017605,0.4159702878365831,118,511,0.653793454170227,0.3484928986996941,0.3047619047619048,0.6549707602339181,0.6583517660010706,0.5587219343696027,0.5,647,224
86,0.643343985080719,0.5806666666666667,0.6047859285519499,0.4137931034482759,120,509,0.6542916893959045,0.3487781107750545,0.3036935704514364,0.6491228070175439,0.6579553373935703,0.5604490500863558,0.5,649,222
87,0.6459504961967468,0.578,0.6040890222101021,0.4133456904541242,119,514,0.6542631983757019,0.34843442671830616,0.30257801899592945,0.652046783625731,0.657897261865083,0.5561312607944733,0.5,644,223
88,0.6458869576454163,0.5686666666666667,0.603195164075993,0.4134179510426111,114,533,0.653700053691864,0.34763807770104505,0.2996057818659658,0.6666666666666666,0.6586118433677747,0.5397236614853195,0.5,625,228
89,0.6439892649650574,0.5786666666666667,0.6034905917643851,0.412639405204461,120,512,0.6544775366783142,0.3469680769828112,0.3024523160762943,0.6491228070175439,0.6578265612217071,0.5578583765112263,0.5,646,222
90,0.645618736743927,0.588,0.6064448686483047,0.4147727272727273,123,495,0.6553186774253845,0.34638152832832514,0.3067226890756303,0.6403508771929824,0.6571195547879486,0.572538860103627,0.5,663,219
